2017-03-22 13:59:18,246 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\THUCTAP\DEMO\DemoSpringMVC\SpingMVCHelloWord\src\test\resources
2017-03-22 14:00:08,543 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 14:00:08,552 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 14:00:08,554 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 14:00:08,564 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\THUCTAP\DEMO\DemoSpringMVC\SpingMVCHelloWord\src\test\resources
2017-03-22 14:01:12,033 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 14:01:12,051 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 14:01:12,053 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 14:01:12,074 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\THUCTAP\DEMO\DemoSpringMVC\SpingMVCHelloWord\src\test\resources
2017-03-22 14:02:02,267 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 14:02:02,352 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 14:02:02,354 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 14:02:02,368 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\THUCTAP\DEMO\DemoSpringMVC\SpingMVCHelloWord\src\test\resources
2017-03-22 14:05:24,460 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 14:05:24,517 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 14:05:24,519 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 14:05:24,532 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\THUCTAP\DEMO\DemoSpringMVC\SpingMVCHelloWord\src\test\resources
2017-03-22 14:06:08,205 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 14:06:08,212 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 14:06:08,214 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 14:06:08,221 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\THUCTAP\DEMO\DemoSpringMVC\SpingMVCHelloWord\src\test\resources
2017-03-22 14:06:27,306 [Worker-26] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 14:06:27,312 [Worker-26] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 14:06:27,316 [Worker-26] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 14:06:27,322 [Worker-26] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\THUCTAP\DEMO\DemoSpringMVC\SpingMVCHelloWord\src\test\resources
2017-03-22 14:07:49,059 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 14:07:49,109 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 14:07:49,110 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 14:07:49,116 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\THUCTAP\DEMO\DemoSpringMVC\SpingMVCHelloWord\src\test\resources
2017-03-22 14:10:33,532 [Worker-29] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\THUCTAP\DEMO\DemoSpringMVC\SpingMVCHelloWord
2017-03-22 14:10:33,532 [Worker-29] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B install
2017-03-22 14:10:56,915 [Worker-29] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 14:10:57,571 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 14:10:57,572 [Worker-29] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 14:10:57,579 [Worker-29] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\THUCTAP\DEMO\DemoSpringMVC\SpingMVCHelloWord\src\test\resources
2017-03-22 14:12:43,171 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 14:12:43,207 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 14:12:43,209 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 14:12:43,214 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\THUCTAP\DEMO\DemoSpringMVC\SpingMVCHelloWord\src\test\resources
2017-03-22 14:12:51,727 [Worker-36] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\THUCTAP\DEMO\DemoSpringMVC\SpingMVCHelloWord
2017-03-22 14:12:51,728 [Worker-36] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B install
2017-03-22 14:13:02,977 [Worker-36] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 14:13:03,042 [Worker-36] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 14:13:03,044 [Worker-36] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 14:13:03,050 [Worker-36] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\THUCTAP\DEMO\DemoSpringMVC\SpingMVCHelloWord\src\test\resources
2017-03-22 14:13:50,564 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 14:13:50,571 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 14:13:50,572 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 14:13:50,578 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\THUCTAP\DEMO\DemoSpringMVC\SpingMVCHelloWord\src\test\resources
2017-03-22 14:14:12,321 [Worker-39] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 14:14:12,327 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 14:14:12,329 [Worker-39] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 14:14:12,334 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\THUCTAP\DEMO\DemoSpringMVC\SpingMVCHelloWord\src\test\resources
2017-03-22 14:14:22,768 [Worker-35] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\THUCTAP\DEMO\DemoSpringMVC\SpingMVCHelloWord
2017-03-22 14:14:22,768 [Worker-35] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B install
2017-03-22 14:14:32,973 [Worker-39] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 14:14:33,013 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-03-22 14:14:33,014 [Worker-39] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-22 14:14:33,019 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\THUCTAP\DEMO\DemoSpringMVC\SpingMVCHelloWord\src\test\resources
2017-03-22 16:32:22,822 [Stop Help Server] INFO  o.e.jetty.server.ServerConnector - Stopped ServerConnector@7d546f2d{HTTP/1.1}{127.0.0.1:0}
2017-03-22 16:32:22,922 [Stop Help Server] INFO  o.e.j.server.handler.ContextHandler - Stopped o.e.j.s.ServletContextHandler@6327cab0{/help,null,UNAVAILABLE}
